fname,lname,gender,age,exercise,hours,grade,address
Armando,Hutchinson,male,17,3,14,97.5,"8295 Ridge St. , Methuen, MA 01844"
Clark,Wilkins,male,16,4,10,89.2,"273 Washington Lane , Great Falls, MT 59404"
Wanda,Jones,female,16,3,14,84.7,"Meriden, CT 06450, 8115 School Street "
Shay,Luna,female,17,3,8,77.7,"Chapel Hill, NC 27516, 9812 Country Ave. "
Quentin,Hines,male,17,4,16,85.5,"904 College Street , Mechanicsville, VA 23111"
Karleigh,Jackson,female,15,3,13,97.3,"36 East Cypress Dr. , Hempstead, NY 11550"
Xaviera,Howell,female,14,1,17,92.5,"945 Arrowhead St. , Glen Allen, VA 23059"
Clayton,Avery,male,18,1,11,86.9,"Loveland, OH 45140, 654 Johnson St. "
Oprah,Stevens,female,15,5,10,78.7,"9489 Henry Smith Drive , Kent, OH 44240"
Katelyn,Conway,female,19,5,10,74.0,"53 St Margarets St. , Fernandina Beach, FL 32034"
Amal,Terry,male,15,4,3,66.3,"Davenport, IA 52804, 7077 Applegate Court "
Akeem,Patterson,male,18,3,8,76.2,"132 Bank Street , Davison, MI 48423"
Aubrey,Carrillo,female,18,4,16,87.1,"State College, PA 16801, 680 Cherry Ave. "
Candice,Jarvis,female,14,4,8,68.9,"La Crosse, WI 54601, 7426 El Dorado St. "
Colby,Whitley,male,19,3,11,82.8,"7024 Shore Street , Severn, MD 21144"
Cooper,Thomas,male,16,2,12,80.1,"Vienna, VA 22180, 7692 Bedford Street "
Whoopi,Lang,female,15,5,4,76.1,"Morton Grove, IL 60053, 471 Bald Hill St. "
Mona,Lester,female,17,2,12,78.8,"929 Hill Field Court , Aiken, SC 29803"
Jocelyn,Quinn,female,19,1,4,61.1,"7763 Boston Dr. , Dorchester Center, MA 02124"
Reece,Heath,male,14,3,12,83.5,"7589 Randall Mill Drive , Warwick, RI 02886"
Vera,Molina,female,14,2,11,83.6,"9124 E. Bohemia Street , Windsor, CT 06095"
Caleb,Francis,male,17,3,11,76.8,"72 North Edgemont Ave. , Loganville, GA 30052"
Buckminster,Knox,male,18,3,11,79.6,"7360 Kirkland Street , Dorchester Center, MA 02124"
Dexter,Dalton,male,14,3,8,72.0,"Beachwood, OH 44122, 899 Tarkiln Hill Road "
Gage,Tyler,male,19,1,14,77.7,"New Port Richey, FL 34653, 9774 Rockledge Dr. "
Kendall,Adkins,female,14,1,13,85.7,"16 Marconi Ave. , Missoula, MT 59801"
Charles,Sears,male,18,1,4,74.3,"8589 Riverview Court , Great Falls, MT 59404"
Brynn,Oconnor,female,18,5,5,64.7,"Algonquin, IL 60102, 687 Pearl St. "
Alec,Sparks,male,15,2,13,90.1,"9189 Strawberry Ave. , Merrillville, IN 46410"
Rogan,Conley,male,14,4,10,71.9,"Camden, NJ 08105, 898 Illinois Rd. "
Hashim,Clark,male,14,1,8,79.9,"269 Devon Street , Champaign, IL 61821"
Quintessa,Byrd,female,19,2,7,73.5,"7738 N. Johnson Drive , Buford, GA 30518"
Odette,Merrill,female,17,4,7,85.0,"23 Selby Lane , Bettendorf, IA 52722"
Xander,Woodward,male,14,2,9,71.0,"305 Cobblestone St. , Elmhurst, NY 11373"
Jenna,Bartlett,female,17,2,12,81.7,"Bellmore, NY 11710, 9378 Westport Dr. "
Kylan,Sutton,female,19,1,10,81.7,"Framingham, MA 01701, 9419 Grandrose Court "
Dahlia,Bowman,female,18,3,8,82.3,"Clinton, MD 20735, 54 North Hillcrest Road "
Phillip,Savage,male,19,2,19,100.0,"956 Oxford St. , Poughkeepsie, NY 12601"
Maxwell,Blake,male,15,2,17,100.0,"8907 Galvin Dr. , New City, NY 10956"
Louis,Joyner,male,19,2,19,100.0,"30 Argyle Ave. , Patchogue, NY 11772"
Sophia,Allison,female,17,5,9,82.0,"906 Summer Street , Grand Rapids, MI 49503"
Vera,Russell,female,18,4,16,100.0,"Sidney, OH 45365, 8837 Yukon Dr. "
Ann,Reese,female,16,4,14,93.1,"Palmetto, FL 34221, 240 Santa Clara St. "
Calista,Montoya,female,16,4,17,91.5,"Bolingbrook, IL 60440, 5 2nd Road "
Len,Hamilton,male,17,1,13,90.1,"7384 Ann Ave. , Garner, NC 27529"
Bo,Hendricks,female,19,3,9,79.9,"99 Lees Creek Street , Winder, GA 30680"
Wilma,Farrell,female,14,2,15,80.7,"707 Manor Street , West Springfield, MA 01089"
Yael,Hatfield,female,19,2,18,100.0,"Lorain, OH 44052, 90 Old Griffin Street "
Salvador,Perkins,male,16,2,17,99.9,"Chester, PA 19013, 71 North Bay Street "
Roary,Howe,female,16,1,18,85.4,"Ocean Springs, MS 39564, 30 E. Prairie Lane "
Christen,Nelson,female,15,4,10,73.9,"1 Orchard St. , Spartanburg, SC 29301"
Graham,Morse,male,16,5,16,99.3,"Mooresville, NC 28115, 8044 College St. "
Judah,Vega,male,15,4,13,95.2,"Fenton, MI 48430, 414 South Court "
Geoffrey,Warren,male,18,1,12,86.6,"569 Madison Court , Circle Pines, MN 55014"
Slade,Delgado,male,14,5,10,83.2,"8810 Sutor Ave. , Apt 84 "
Danielle,Hartman,female,16,4,13,89.0,"Dover, NH 03820, 978 Gonzales Ave. "
Murphy,Michael,male,14,1,19,100.0,"373 North Warren St. , Elgin, IL 60120"
Kareem,Fisher,male,18,2,14,82.5,"13 West Walnut Drive , Troy, NY 12180"
Henry,Lowe,male,14,2,8,78.4,"West Haven, CT 06516, 2 Indian Spring Ave. "
Keely,Moran,female,18,5,11,84.3,"7600 Piper Rd. , Chapel Hill, NC 27516"
Honorato,Savage,male,15,3,13,93.9,"76 South Helen Street , Woodside, NY 11377"
Chaim,Sawyer,male,18,5,12,77.1,"Smyrna, GA 30080, 95 Amerige Rd. "
Todd,Horn,male,19,4,17,88.7,"Findlay, OH 45840, 8656 Addison St. "
Tara,Cook,female,16,3,10,77.1,"9276 West Fordham Circle , Port Saint Lucie, FL 34952"
India,Macdonald,female,15,2,15,85.5,"Wyandotte, MI 48192, 110 Jennings Drive "
Alfreda,Farley,female,16,2,13,76.8,"66 Edgemont Lane , Oxon Hill, MD 20745"
Paki,Schwartz,male,17,3,16,90.6,"8429 Illinois St. , Chandler, AZ 85224"
Harper,Harris,male,18,5,10,73.3,"3 Gulf Drive , Westmont, IL 60559"
Charles,Moon,male,17,4,10,87.3,"9748 Overlook Drive , Nutley, NJ 07110"
Michelle,Cross,female,14,5,11,95.1,"Greensboro, NC 27405, 190 SE. Beaver Ridge St. "
Porter,Cameron,male,15,4,7,81.0,"540 Glen Eagles St. , Mableton, GA 30126"
Clayton,Nelson,male,16,4,10,86.4,"368 East River Ave. , Corona, NY 11368"
Inez,Reese,female,19,2,8,74.3,"59 Helen St. , Elkton, MD 21921"
Levi,Coleman,male,19,3,3,55.9,"7109 South Ridgeview Ave. , West Bloomfield, MI 48322"
Lyle,Sampson,male,18,1,10,88.8,"5 Glenwood Dr. , El Paso, TX 79930"
Mariko,Lynch,female,18,1,7,69.5,"Altamonte Springs, FL 32714, 5 Locust Drive "
James,Morrison,male,18,3,13,82.7,"9879 Corona St. , Lithonia, GA 30038"
Tatum,Grimes,female,15,1,15,91.1,"Woodhaven, NY 11421, 9631 Buttonwood Ave. "
Lyle,Kline,male,18,2,10,76.6,"Glen Allen, VA 23059, 942 South Anderson St. "
Isabella,Stewart,female,19,2,17,92.5,"Ada, OK 74820, 8802 Rose St. "
Gage,Harrington,male,17,2,11,77.2,"180 Center Avenue , Frankfort, KY 40601"
Graham,Bonner,male,17,1,12,88.2,"818 S. Gates Street , Bozeman, MT 59715"
Helen,Levine,female,18,4,17,94.5,"4 Lake Forest St. , Newburgh, NY 12550"
Chanda,Sellers,female,15,3,5,64.9,"Hopewell Junction, NY 12533, 8821 Cardinal Street "
Karly,Ramirez,female,17,3,8,86.6,"745 Bedford St. , Corpus Christi, TX 78418"
Fitzgerald,Goff,male,18,1,4,59.8,"85 S. Fairfield Street , Richardson, TX 75080"
Jayme,Ferguson,female,19,2,12,90.7,"576 S. Newport Drive , Catonsville, MD 21228"
Angela,Watts,female,17,3,9,81.5,"7715 North Deerfield Dr. , Garland, TX 75043"
Dana,Chen,female,15,3,12,93.7,"94 SW. Marshall Street , Starkville, MS 39759"
Ifeoma,Melton,female,14,5,8,75.1,"287 E. Squaw Creek St. , Knoxville, TN 37918"
Cairo,French,male,14,5,9,87.2,"91 Race Ave. , Falls Church, VA 22041"
Fitzgerald,Welch,male,16,5,16,93.4,"529 Pennsylvania Ave. , Maspeth, NY 11378"
Carlos,Price,male,15,3,20,92.4,"9044 South Street , Casselberry, FL 32707"
Macy,Hawkins,female,19,5,15,84.1,"Silver Spring, MD 20901, 7383 Crescent Street "
Halla,Norman,female,15,1,7,68.4,"Marion, NC 28752, 8896 North Country Drive "
Illiana,Riddle,female,16,3,9,82.0,"9692 Oak Meadow Rd. , Nottingham, MD 21236"
Juliet,Good,female,14,5,15,100.0,"Largo, FL 33771, 734 Summerhouse Drive "
Tamekah,Perez,female,18,4,5,70.9,"Littleton, CO 80123, 7121 Mill Drive "
Lucian,Myers,male,16,1,7,64.9,"Mount Pleasant, SC 29464, 7421 Fremont Street "
Isaac,Webb,male,14,5,11,80.9,"5 E. Prospect St. , Athens, GA 30605"
Hakeem,Roth,male,17,5,10,90.6,"8600 Market St. , Athens, GA 30605"
Basil,Santos,male,17,4,10,84.1,"333 Pumpkin Hill St. , Astoria, NY 11102"
Nora,Gaines,female,19,3,15,98.9,"Williamsburg, VA 23185, 8871 Tower Street "
Malik,Goodman,male,15,3,18,86.8,"6 E. Proctor Dr. , Cranston, RI 02920"
Abbot,Kinney,male,16,4,18,87.5,"866 East East St. , Rolla, MO 65401"
Tanek,Mclaughlin,male,19,2,14,89.5,"Rocklin, CA 95677, 16 Euclid Street "
Phyllis,Moore,female,18,2,14,92.4,"68 Clay St. , Philadelphia, PA 19111"
Vance,Byrd,male,18,4,17,91.5,"456 Wellington Street , Chicopee, MA 01020"
Sandra,Foreman,female,14,5,14,86.4,"Waukegan, IL 60085, 12 Philmont Street "
Carol,Orr,female,15,2,12,87.3,"Harlingen, TX 78552, 8084 Greenview St. "
Zenaida,Page,female,17,4,18,95.6,"441 W. Cardinal Street , Mahopac, NY 10541"
Ezekiel,Wilder,male,15,2,4,62.8,"Glenview, IL 60025, 42 Wilson Road "
Reece,Baker,male,14,1,12,84.6,"2 Marvon St. , Annandale, VA 22003"
Gail,Mcneil,female,17,2,3,56.1,"Libertyville, IL 60048, 9 Longbranch Street "
Neil,Collins,male,17,4,12,94.9,"508 Washington Ave. , Springboro, OH 45066"
Piper,Trevino,female,14,1,7,73.4,"Hastings, MN 55033, 43 Kent Ave. "
Maxwell,Phelps,male,14,3,7,68.7,"346 Devonshire Rd. , Cocoa, FL 32927"
Iris,Carr,female,18,1,14,79.2,"16 Wild Horse St. , Spring Valley, NY 10977"
Zoe,Collins,female,16,2,15,83.7,"9025 Wilson Dr. , Shelton, CT 06484"
Kevin,Townsend,male,14,5,2,60.1,"Ashtabula, OH 44004, 69 Piper Rd. "
Orson,Stone,male,19,1,16,85.1,"Hartsville, SC 29550, 8080 Lakeshore Road "
Lionel,Dodson,male,18,4,13,84.9,"63 Jackson St. , Graham, NC 27253"
Mari,Collins,female,18,3,15,97.5,"Pewaukee, WI 53072, 7993 South Wayne Ave. "
Stewart,Kidd,male,19,1,9,80.7,"7700 Helen Court , New City, NY 10956"
Levi,Horton,male,17,3,8,85.5,"7989 Rockcrest Avenue , Coatesville, PA 19320"
Phelan,Frye,male,16,5,19,100.0,"Wyandotte, MI 48192, 35 Oak Meadow St. "
Jeanette,Allison,female,17,1,9,85.0,"13 Smith Store Drive , Lynchburg, VA 24502"
Xanthus,Mcneil,male,16,3,4,59.8,"45 Lantern St. , Severna Park, MD 21146"
Keelie,Valencia,female,17,3,9,84.2,"Boca Raton, FL 33428, 97 North Glen Eagles Ave. "
Lillith,Bradley,female,16,2,19,92.4,"Salem, MA 01970, 929 Country Street "
Sandra,Richards,female,19,4,9,71.9,"Saint Paul, MN 55104, 265 Mulberry Street "
Jarrod,Strong,male,14,3,11,76.1,"69 Chapel Dr. , Owings Mills, MD 21117"
Yolanda,Hull,female,14,5,8,80.3,"Jacksonville Beach, FL 32250, 348 E. Bay Meadows Rd. "
Felix,Coleman,male,17,5,16,87.3,"9481 Annadale Ave. , Hopewell Junction, NY 12533"
Luke,Morrison,male,19,5,2,70.1,"7 East Tower Rd. , Westminster, MD 21157"
Rana,Sawyer,female,17,1,16,88.5,"Glen Ellyn, IL 60137, 7677 S. Briarwood Dr. "
Adena,Robinson,female,14,3,19,100.0,"Niagara Falls, NY 14304, 502 Wrangler St. "
Bert,Hayden,male,14,5,14,84.9,"24 E. Nichols Street , Flushing, NY 11354"
Jada,Spence,female,15,5,7,74.6,"Plymouth, MA 02360, 49 Riverside Rd. "
Orla,Waller,female,18,4,17,91.3,"Amsterdam, NY 12010, 96 Peachtree Avenue "
Hayden,Griffin,male,18,5,8,83.5,"567 E. Sunnyslope Street , Atlantic City, NJ 08401"
Demetria,Espinoza,female,16,5,17,92.5,"93 Fairview Road , Fresno, CA 93706"
Castor,Mullins,male,18,4,12,82.7,"622 Nichols Dr. , Danbury, CT 06810"
Alisa,Randall,female,19,3,13,80.3,"Omaha, NE 68107, 984 Adams Ave. "
Maxine,Estrada,female,14,3,17,87.4,"Easley, SC 29640, 1 Tarkiln Hill Lane "
Wilma,Tyler,female,19,3,4,67.0,"6 Big Rock Cove St. , Prattville, AL 36067"
Kirk,Mckinney,male,14,5,10,83.7,"Port Jefferson Station, NY 11776, 135 Homewood Court "
Nadine,Clarke,female,15,1,7,70.1,"Monroeville, PA 15146, 36 Elizabeth Court "
Brianna,Holloway,female,18,4,18,100.0,"Beltsville, MD 20705, 291 Goldfield Road "
Thane,Stevenson,male,14,4,9,82.4,"211 Cross Rd. , Grandville, MI 49418"
Yvette,Franklin,female,14,5,8,72.8,"7251 Linden Dr. , Albany, NY 12203"
Ezekiel,Mays,male,19,2,7,74.5,"Westland, MI 48185, 81 Johnson St. "
Armando,Mccarty,male,15,3,13,93.8,"Bozeman, MT 59715, 491 S. Greystone Court "
Kaseem,Finch,male,18,1,16,97.1,"3 Bald Hill Ave. , Thomasville, NC 27360"
Lydia,Cook,female,16,5,7,71.7,"765 Joy Ridge Ave. , Wheaton, IL 60187"
Tatum,Hall,female,16,1,7,75.0,"980 S. Locust St. , Menasha, WI 54952"
Erin,Mercado,female,15,4,9,71.4,"San Lorenzo, CA 94580, 93 Pumpkin Hill Dr. "
Beatrice,Price,female,17,4,14,82.5,"2 Ridgewood St. , Clover, SC 29710"
Carlos,Ingram,male,16,5,17,98.7,"9569 Squaw Creek Drive , Mays Landing, NJ 08330"
Neve,Barnes,female,19,2,9,79.8,"West Bloomfield, MI 48322, 44 Cooper Street "
Aileen,Sutton,female,18,5,16,91.4,"Powell, TN 37849, 7549 N. Gainsway Ave. "
Craig,Roberts,male,14,1,5,66.4,"675 Nut Swamp St. , Flowery Branch, GA 30542"
Chelsea,Holloway,female,19,4,12,91.4,"Shelbyville, TN 37160, 678 Magnolia Ave. "
Emerald,Mckinney,female,17,3,8,78.4,"Chattanooga, TN 37421, 8211 South Snake Hill Street "
Nero,Kennedy,male,14,4,14,88.3,"8 6th Court , West Fargo, ND 58078"
August,Green,male,16,2,9,87.2,"592 Oakwood Street , Covington, GA 30014"
Colleen,Holland,female,18,1,5,70.2,"Macungie, PA 18062, 1 Belmont Ave. "
Zenaida,Maynard,female,16,2,19,91.3,"772 Paris Hill St. , Endicott, NY 13760"
Lavinia,Carr,female,16,2,4,62.2,"65 Beech Street , Kent, OH 44240"
Stone,Miles,male,15,4,12,87.4,"9018 Newcastle St. , Omaha, NE 68107"
Aurora,Gould,female,15,3,18,90.3,"Sheboygan, WI 53081, 839 Cardinal Dr. "
Carlos,Aguirre,male,16,4,7,82.2,"9894 Hamilton Street , Chambersburg, PA 17201"
Randall,Weaver,male,18,1,15,83.1,"22 Ohio Dr. , Hope Mills, NC 28348"
Armando,Mcclure,male,19,2,14,93.2,"2 Elm Rd. , Winter Garden, FL 34787"
Haley,Mcgowan,female,17,3,16,90.4,"32 W. Front St. , Rockville, MD 20850"
Fritz,Rojas,male,17,5,13,79.5,"412 Argyle Ave. , Latrobe, PA 15650"
Allistair,Boyer,male,14,3,10,74.2,"574 Golf Drive , Stow, OH 44224"
Ella,Patterson,female,16,1,8,68.0,"Chaska, MN 55318, 8334 George Street "
Felix,Freeman,male,15,4,11,75.2,"26 Beacon Court , Harrison Township, MI 48045"
Dean,Oneil,male,16,2,8,74.5,"San Antonio, TX 78213, 9436 Bellevue St. "
Quinlan,Hawkins,male,14,3,18,85.6,"Grayslake, IL 60030, 92 Beechwood Drive "
Kiara,Lott,female,17,2,12,82.7,"9738 Amerige Dr. , Green Bay, WI 54302"
Kai,Woodard,female,17,5,17,100.0,"Jamaica, NY 11432, 39 South Vine Rd. "
Maxine,Raymond,female,17,4,19,91.9,"Lorton, VA 22079, 339 Lees Creek Street "
Leah,Lawrence,female,15,5,15,100.0,"677 Branch St. , Homestead, FL 33030"
Kalia,Lewis,female,18,1,6,61.4,"Carmel, NY 10512, 332 10th St. "
Anthony,Palmer,male,14,1,14,93.1,"Durham, NC 27703, 529 Cobblestone Ave. "
Joshua,Randolph,male,15,1,4,72.7,"9375 East Maiden Drive , Douglasville, GA 30134"
Akeem,Luna,male,15,4,6,74.4,"70 Cherry Hill Street , Ottumwa, IA 52501"
Indigo,Mccoy,female,19,2,14,91.3,"9923 Maiden Street , Aberdeen, SD 57401"
Price,Wall,male,15,5,11,78.6,"Pensacola, FL 32503, 999 Brook Street "
Quinn,Patterson,male,15,1,14,78.0,"Essex, MD 21221, 800 Sleepy Hollow Ave. "
John,Ford,male,14,2,14,91.2,"9793 Beaver Ridge Street , Hernando, MS 38632"
Adena,Battle,female,17,2,8,70.2,"9 Pine Road , Everett, MA 02149"
Craig,Obrien,male,16,3,7,64.9,"9741 Mayflower Ave. , Schaumburg, IL 60193"
Isabelle,Barber,female,14,5,9,78.5,"76 Newbridge Street , Stratford, CT 06614"
Risa,Watson,female,14,2,10,74.3,"45 Birch Hill Dr. , Mesa, AZ 85203"
Emerson,Gill,male,17,5,5,67.5,"453 Sunbeam Avenue , Oak Creek, WI 53154"
Cody,Shepherd,male,19,1,8,80.1,"8567 Walnut Street , Piqua, OH 45356"
Geraldine,Peterson,female,16,4,18,100.0,"Lynn, MA 01902, 66 Bridge Drive "
Mercedes,Leon,female,18,3,14,84.9,"Loxahatchee, FL 33470, 8887 NE. Sugar Road "
Lucius,Rowland,male,16,1,7,69.1,"8734 South Birch Hill Drive , Canfield, OH 44406"
Linus,Morris,male,19,4,10,79.6,"21 Glen Ridge St. , Highland, IN 46322"
