fname,lname,gender,age,exercise,hours,grade,address
Quintessa,Byrd,female,19,2,7,73.5,"538 Lilac Court, Corona, NY 11368"
Odette,Merrill,female,17,4,7,85.0,"9955 North Bayberry St., Danbury, CT 06810"
Xander,Woodward,male,14,2,9,71.0,"48 Amherst St., Bonita Springs, FL 34135"
Jenna,Bartlett,female,17,2,12,81.7,"361 Manor Station Avenue, Smyrna, GA 30080"
Kylan,Sutton,female,19,1,10,81.7,"548 Blue Spring Rd., Miamisburg, OH 45342"
Dahlia,Bowman,female,18,3,8,82.3,"471 North Orchard Ave., North Haven, CT 06473"
Phillip,Savage,male,19,2,19,100.0,"579 High Ridge Rd., Matawan, NJ 07747"
Maxwell,Blake,male,15,2,17,100.0,"30 Hawthorne Ave., Norfolk, VA 23503"
Louis,Joyner,male,19,2,19,100.0,"7875 Tarkiln Hill Court, Windermere, FL 34786"
Sophia,Allison,female,17,5,9,82.0,"727 Brook St., Neenah, WI 54956"
Vera,Russell,female,18,4,16,100.0,"122 S. Pulaski St., Wausau, WI 54401"
Ann,Reese,female,16,4,14,93.1,"7 Glenlake Drive, Graham, NC 27253"
Calista,Montoya,female,16,4,17,91.5,"4 Gregory St., Southfield, MI 48076"
Len,Hamilton,male,17,1,13,90.1,"459 Griffin St., Mesa, AZ 85203"
Bo,Hendricks,female,19,3,9,79.9,"25 Newport Ave., Jersey City, NJ 07302"
Wilma,Farrell,female,14,2,15,80.7,"73 Myers St., Bonita Springs, FL 34135"
Yael,Hatfield,female,19,2,18,100.0,"9612 Sherman Avenue, Elk River, MN 55330"
Salvador,Perkins,male,16,2,17,99.9,"350 Shub Farm St., Woburn, MA 01801"
Roary,Howe,female,16,1,18,85.4,"469 West Oakland St., Baldwin, NY 11510"
Christen,Nelson,female,15,4,10,73.9,"887 E. Harvey Court, Winchester, VA 22601"
Graham,Morse,male,16,5,16,99.3,"620 Pilgrim Lane, Midlothian, VA 23112"
Judah,Vega,male,15,4,13,95.2,"9625 Addison St., Sumter, SC 29150"
Geoffrey,Warren,male,18,1,12,86.6,"778 Bohemia Ave., Redondo Beach, CA 90278"
Slade,Delgado,male,14,5,10,83.2,"8433 W. Redwood St., Providence, RI 02904"
Danielle,Hartman,female,16,4,13,89.0,"484 Lake View Ave., The Villages, FL 32162"
Murphy,Michael,male,14,1,19,100.0,"88 Garden Street, Union, NJ 07083"
Kareem,Fisher,male,18,2,14,82.5,"106 Queen Ave., Goose Creek, SC 29445"
Henry,Lowe,male,14,2,8,78.4,"885 Center Dr., Chapel Hill, NC 27516"
Keely,Moran,female,18,5,11,84.3,"116 Shipley Rd., Henderson, KY 42420"
Honorato,Savage,male,15,3,13,93.9,"90 Lancaster Court, Rosedale, NY 11422"
Chaim,Sawyer,male,18,5,12,77.1,"50 S. Lees Creek Street, Chambersburg, PA 17201"
Todd,Horn,male,19,4,17,88.7,"9707 Depot Ave., Bountiful, UT 84010"
Tara,Cook,female,16,3,10,77.1,"71 North Roosevelt Ave., Auburn, NY 13021"
India,Macdonald,female,15,2,15,85.5,"77 Dunbar St., Herndon, VA 20170"
Alfreda,Farley,female,16,2,13,76.8,"29 Chestnut Court, New Rochelle, NY 10801"
Paki,Schwartz,male,17,3,16,90.6,"7 Williams Lane, West Deptford, NJ 08096"
Harper,Harris,male,18,5,10,73.3,"9709 East Buckingham Ave., Omaha, NE 68107"
Charles,Moon,male,17,4,10,87.3,"674 Sycamore Rd., Rock Hill, SC 29730"
Michelle,Cross,female,14,5,11,95.1,"8592 Rose St., Wilmington, MA 01887"
Porter,Cameron,male,15,4,7,81.0,"714 Glen Ridge Street, Hopewell, VA 23860"
Clayton,Nelson,male,16,4,10,86.4,"982 Catherine Dr., Wenatchee, WA 98801"
Inez,Reese,female,19,2,8,74.3,"815 East Crescent Court, Garland, TX 75043"
Levi,Coleman,male,19,3,3,55.9,"9453 Laurel Street, Jersey City, NJ 07302"
Lyle,Sampson,male,18,1,10,88.8,"328 Beach Dr., Union, NJ 07083"
Mariko,Lynch,female,18,1,7,69.5,"8570 Pawnee Ave., Apple Valley, CA 92307"
James,Morrison,male,18,3,13,82.7,"9257 Stillwater Road, Clementon, NJ 08021"
Tatum,Grimes,female,15,1,15,91.1,"8236 Mill Pond Street, Harlingen, TX 78552"
Lyle,Kline,male,18,2,10,76.6,"278 Gainsway Lane, Allentown, PA 18102"
Isabella,Stewart,female,19,2,17,92.5,"7750 Spruce St., Alexandria, VA 22304"
Gage,Harrington,male,17,2,11,77.2,"785 West Tallwood Rd., Powder Springs, GA 30127"
Graham,Bonner,male,17,1,12,88.2,"3 Park St., Garland, TX 75043"
Helen,Levine,female,18,4,17,94.5,"536 Brewery Drive, Ridgefield, CT 06877"
Chanda,Sellers,female,15,3,5,64.9,"9027 Corona Street, Kearny, NJ 07032"
Karly,Ramirez,female,17,3,8,86.6,"9 Railroad Dr., Owatonna, MN 55060"
Fitzgerald,Goff,male,18,1,4,59.8,"3 West Shipley Rd., Langhorne, PA 19047"
Jayme,Ferguson,female,19,2,12,90.7,"50 Overlook St., Burlington, MA 01803"
Angela,Watts,female,17,3,9,81.5,"81 South Lane, Plattsburgh, NY 12901"
Dana,Chen,female,15,3,12,93.7,"525 Homewood St., Norfolk, VA 23503"
Ifeoma,Melton,female,14,5,8,75.1,"8626 W. Dogwood Ave., Atwater, CA 95301"
Cairo,French,male,14,5,9,87.2,"7565 South Oakland Lane, Coram, NY 11727"
Fitzgerald,Welch,male,16,5,16,93.4,"66 Illinois Rd., Aiken, SC 29803"
Carlos,Price,male,15,3,20,92.4,"998 Riverside St., Galloway, OH 43119"
Macy,Hawkins,female,19,5,15,84.1,"95 Market Street, North Olmsted, OH 44070"
Halla,Norman,female,15,1,7,68.4,"7719 St Margarets Lane, Reynoldsburg, OH 43068"
Illiana,Riddle,female,16,3,9,82.0,"113 Kent St., Romeoville, IL 60446"
Juliet,Good,female,14,5,15,100.0,"69 Lake Forest Lane, Midlothian, VA 23112"
Tamekah,Perez,female,18,4,5,70.9,"75 S. Garden Ave., Plainview, NY 11803"
Lucian,Myers,male,16,1,7,64.9,"3 W. Cooper Lane, Holly Springs, NC 27540"
Isaac,Webb,male,14,5,11,80.9,"74 Cedarwood Dr., North Haven, CT 06473"
Hakeem,Roth,male,17,5,10,90.6,"725 S. 3rd Ave., Greenville, NC 27834"
Basil,Santos,male,17,4,10,84.1,"968 Bowman Avenue, Lakewood, NJ 08701"
Nora,Gaines,female,19,3,15,98.9,"8360 Wakehurst Dr., Los Angeles, CA 90008"
Malik,Goodman,male,15,3,18,86.8,"8 La Sierra Lane, Palm Bay, FL 32907"
Abbot,Kinney,male,16,4,18,87.5,"643 Wakehurst St., Norman, OK 73072"
Tanek,Mclaughlin,male,19,2,14,89.5,"9825 Cottage Court, Miami Beach, FL 33139"
Phyllis,Moore,female,18,2,14,92.4,"8430 Old Mulberry Lane, Thomasville, NC 27360"
Vance,Byrd,male,18,4,17,91.5,"136 Church Street, Southaven, MS 38671"
Sandra,Foreman,female,14,5,14,86.4,"9586 Albany St., Dundalk, MD 21222"
Carol,Orr,female,15,2,12,87.3,"7357 Oak Meadow Ave., Twin Falls, ID 83301"
Zenaida,Page,female,17,4,18,95.6,"9498 Galvin Ave., Howell, NJ 07731"
Ezekiel,Wilder,male,15,2,4,62.8,"313 Silver Spear St., Englishtown, NJ 07726"
Reece,Baker,male,14,1,12,84.6,"8 St Louis Ave., Pataskala, OH 43062"
Gail,Mcneil,female,17,2,3,56.1,"8409A Spruce St., Fishers, IN 46037"
Neil,Collins,male,17,4,12,94.9,"331 North Riverside Ave., Taunton, MA 02780"
Piper,Trevino,female,14,1,7,73.4,"7915 Cottage Street, Mahopac, NY 10541"
Maxwell,Phelps,male,14,3,7,68.7,"173 Bow Ridge Street, New Philadelphia, OH 44663"
Iris,Carr,female,18,1,14,79.2,"14 Park Dr., Wake Forest, NC 27587"
Zoe,Collins,female,16,2,15,83.7,"235 Mechanic St., Amsterdam, NY 12010"
Kevin,Townsend,male,14,5,2,60.1,"9805 Walnutwood Dr., Panama City, FL 32404"
Orson,Stone,male,19,1,16,85.1,"524 Ridge Circle, Mountain View, CA 94043"
Lionel,Dodson,male,18,4,13,84.9,"93 S. El Dorado Dr., Alliance, OH 44601"
Mari,Collins,female,18,3,15,97.5,"9092 Prairie Lane, Lebanon, PA 17042"
Stewart,Kidd,male,19,1,9,80.7,"547 School Rd., Bel Air, MD 21014"
Levi,Horton,male,17,3,8,85.5,"177 Somerset Dr., Elmont, NY 11003"
Phelan,Frye,male,16,5,19,100.0,"9614 Winding Way St., Stone Mountain, GA 30083"
Jeanette,Allison,female,17,1,9,85.0,"188 North Campfire Drive, South Richmond Hill, NY 11419"
Xanthus,Mcneil,male,16,3,4,59.8,"226 Redwood Lane, Boynton Beach, FL 33435"
Keelie,Valencia,female,17,3,9,84.2,"4 Glen Ridge Drive, Shelbyville, TN 37160"
Lillith,Bradley,female,16,2,19,92.4,"50 Meadow Street, Hephzibah, GA 30815"
Sandra,Richards,female,19,4,9,71.9,"73 Saxton Ave., Leesburg, VA 20175"
Jarrod,Strong,male,14,3,11,76.1,"193 Riverside Street, Fort Mill, SC 29708"
Yolanda,Hull,female,14,5,8,80.3,"78 Acacia Lane, Racine, WI 53402"
Felix,Coleman,male,17,5,16,87.3,"7014 South Riverview Avenue, Glen Burnie, MD 21060"
Luke,Morrison,male,19,5,2,70.1,"471 Windfall Ave., Santa Monica, CA 90403"
Rana,Sawyer,female,17,1,16,88.5,"22 Thatcher St., La Vergne, TN 37086"
Adena,Robinson,female,14,3,19,100.0,"575 Beech Street, Upper Marlboro, MD 20772"
Bert,Hayden,male,14,5,14,84.9,"419 53rd Drive, Meadville, PA 16335"
Jada,Spence,female,15,5,7,74.6,"7929 Wood Court, Johnson City, TN 37601"
Orla,Waller,female,18,4,17,91.3,"589 West Laurel Lane, Eau Claire, WI 54701"
Hayden,Griffin,male,18,5,8,83.5,"8790 West Williams Dr., Elkridge, MD 21075"
Demetria,Espinoza,female,16,5,17,92.5,"70 Nichols Ave., Winston Salem, NC 27103"
Castor,Mullins,male,18,4,12,82.7,"8386 4th Street, Deerfield, IL 60015"
Alisa,Randall,female,19,3,13,80.3,"96 Snake Hill Street, North Fort Myers, FL 33917"
Maxine,Estrada,female,14,3,17,87.4,"9320 Rockwell Street, Oak Creek, WI 53154"
Wilma,Tyler,female,19,3,4,67.0,"8359 Plumb Branch St., Rolla, MO 65401"
Kirk,Mckinney,male,14,5,10,83.7,"902 Highland Lane, Yakima, WA 98908"
Nadine,Clarke,female,15,1,7,70.1,"9588 Riverview Ave., Havertown, PA 19083"
Brianna,Holloway,female,18,4,18,100.0,"8493 Locust Ave., Longwood, FL 32779"
Thane,Stevenson,male,14,4,9,82.4,"423 Cedarwood St., Joliet, IL 60435"
Yvette,Franklin,female,14,5,8,72.8,"7754 Thomas Street, Conyers, GA 30012"
Ezekiel,Mays,male,19,2,7,74.5,"69 Princeton Ave., Henrico, VA 23228"
Armando,Mccarty,male,15,3,13,93.8,"87 State Street, Portland, ME 04103"
Kaseem,Finch,male,18,1,16,97.1,"6 Country Club Street, Providence, RI 02904"
Lydia,Cook,female,16,5,7,71.7,"7270 Temple Dr., Neenah, WI 54956"
Tatum,Hall,female,16,1,7,75.0,"56 North Paris Hill Street, Phoenix, AZ 85021"
Erin,Mercado,female,15,4,9,71.4,"63 N. Miller Street, Downers Grove, IL 60515"
Beatrice,Price,female,17,4,14,82.5,"48 Mayflower Ave., King Of Prussia, PA 19406"
Carlos,Ingram,male,16,5,17,98.7,"8734 Squaw Creek St., Saint Petersburg, FL 33702"
Neve,Barnes,female,19,2,9,79.8,"547 Southampton Rd., Jackson, NJ 08527"
Aileen,Sutton,female,18,5,16,91.4,"404 Paris Hill Lane, West Roxbury, MA 02132"
Craig,Roberts,male,14,1,5,66.4,"806 E. Bishop Ave., Goshen, IN 46526"
Chelsea,Holloway,female,19,4,12,91.4,"191 Hillside St., Phoenixville, PA 19460"
Emerald,Mckinney,female,17,3,8,78.4,"8912 Greenview Drive, Oxon Hill, MD 20745"
Nero,Kennedy,male,14,4,14,88.3,"63 Manor St., Saint Charles, IL 60174"
August,Green,male,16,2,9,87.2,"834 Pendergast Ave., Naples, FL 34116"
Colleen,Holland,female,18,1,5,70.2,"472 Charles Ave., Marlton, NJ 08053"
Zenaida,Maynard,female,16,2,19,91.3,"516 Dunbar St., Lynnwood, WA 98037"
Lavinia,Carr,female,16,2,4,62.2,"993 Rockaway Road, Fleming Island, FL 32003"
Stone,Miles,male,15,4,12,87.4,"77 Pilgrim Street, Camas, WA 98607"
Aurora,Gould,female,15,3,18,90.3,"719 Gonzales St., Danbury, CT 06810"
Carlos,Aguirre,male,16,4,7,82.2,"9117 Fremont St., Eastpointe, MI 48021"
Randall,Weaver,male,18,1,15,83.1,"360 Foxrun Ave., Utica, NY 13501"
Armando,Mcclure,male,19,2,14,93.2,"23 Hall Road, Hagerstown, MD 21740"
Haley,Mcgowan,female,17,3,16,90.4,"4 Wellington Street, Saint Louis, MO 63109"
Fritz,Rojas,male,17,5,13,79.5,"16 East Edgewood St., Ashtabula, OH 44004"
Allistair,Boyer,male,14,3,10,74.2,"9373 Helen Drive, Leland, NC 28451"
Ella,Patterson,female,16,1,8,68.0,"999 Nicolls Avenue, Oviedo, FL 32765"
Felix,Freeman,male,15,4,11,75.2,"671 Division Ave., Vineland, NJ 08360"
Dean,Oneil,male,16,2,8,74.5,"653 East Saxton Lane, Framingham, MA 01701"
Quinlan,Hawkins,male,14,3,18,85.6,"9437 Longbranch Street, Rockville, MD 20850"
Kiara,Lott,female,17,2,12,82.7,"7110 Ridge Road, Jacksonville, NC 28540"
Kai,Woodard,female,17,5,17,100.0,"37 Addison St., Eastpointe, MI 48021"
Maxine,Raymond,female,17,4,19,91.9,"739 Thomas Court, Memphis, TN 38106"
Leah,Lawrence,female,15,5,15,100.0,"652 Pine Drive, Mountain View, CA 94043"
Kalia,Lewis,female,18,1,6,61.4,"557 Theatre Lane, Green Cove Springs, FL 32043"
Anthony,Palmer,male,14,1,14,93.1,"914 NW. Lawrence Street, Lawrenceville, GA 30043"
Joshua,Randolph,male,15,1,4,72.7,"9632 NE. Lakeshore St., Riverside, NJ 08075"
Akeem,Luna,male,15,4,6,74.4,"750 Adams Drive, Goldsboro, NC 27530"
Indigo,Mccoy,female,19,2,14,91.3,"9652 Columbia Ave., Chattanooga, TN 37421"
Price,Wall,male,15,5,11,78.6,"8672 S. 53rd Drive, Waterford, MI 48329"
Quinn,Patterson,male,15,1,14,78.0,"634 Cedar Swamp Ave., Burbank, IL 60459"
John,Ford,male,14,2,14,91.2,"64 Devonshire Street, Orange Park, FL 32065"
Adena,Battle,female,17,2,8,70.2,"9272 Elizabeth Drive, Londonderry, NH 03053"
Craig,Obrien,male,16,3,7,64.9,"524 Park Ave., Hollywood, FL 33020"
Isabelle,Barber,female,14,5,9,78.5,"955 Glen Ridge Rd., Plattsburgh, NY 12901"
Risa,Watson,female,14,2,10,74.3,"37 Augusta Lane, Montgomery Village, MD 20886"
Emerson,Gill,male,17,5,5,67.5,"75 Wild Horse Street, Panama City, FL 32404"
Cody,Shepherd,male,19,1,8,80.1,"982 West Street, Alexandria, VA 22304"
Geraldine,Peterson,female,16,4,18,100.0,"78 Morris Street, East Northport, NY 11731"
Mercedes,Leon,female,18,3,14,84.9,"30 Glenridge Rd., Bountiful, UT 84010"
Lucius,Rowland,male,16,1,7,69.1,"342 West Meadowbrook Lane, Helena, MT 59601"
Linus,Morris,male,19,4,10,79.6,"81 Homestead Drive, Voorhees, NJ 08043"
